sttdis,grpcomb,node001,node002,node003,node004,node005,node006,node007,node008,node009,node010,node011,node012,node013,node014,node015,node016,node017,node018,node019,node020,node021,node022,node023,node024,node025,node026,node027
K2.0,' 'K2.0' ' ' 'N4.0' ' ' 'P5.0' ' ' 'U1.0' ' ' 'V2.23' ' ' 'N2.18' ' ' 'V2.10' ' ' 'J1.0' ' ' 'V2.63' ','K2.0','K2.0' 'N4.0','K2.0' 'N4.0' 'P5.0','K2.0' 'N4.0' 'P5.0' 'U1.0','K2.0' 'N4.0' 'P5.0' 'U1.0' 'V2.23','K2.0' 'N4.0' 'P5.0' 'U1.0' 'V2.23' 'N2.18','K2.0' 'N4.0' 'P5.0' 'U1.0' 'V2.23' 'N2.18' 'V2.10','K2.0' 'N4.0' 'P5.0' 'U1.0' 'V2.23' 'N2.18' 'V2.10' 'J1.0','K2.0' 'N4.0' 'P5.0' 'U1.0' 'V2.23' 'N2.18' 'V2.10' 'J1.0' 'V2.63', , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'O1.4' ' ' 'N4.0' ' ' 'M2.0' ','K2.0','K2.0' 'O1.4','K2.0' 'O1.4' 'N4.0','K2.0' 'O1.4' 'N4.0' 'M2.0', , , , , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'P5.0' ','K2.0','K2.0' 'P5.0', , , , , , , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'P5.0' ' ' 'B5' ' ' 'V2.10' ','K2.0','K2.0' 'P5.0','K2.0' 'P5.0' 'B5','K2.0' 'P5.0' 'B5' 'V2.10', , , , , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'P5.0' ' ' 'M2.0' ','K2.0','K2.0' 'P5.0','K2.0' 'P5.0' 'M2.0', , , , , , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'P5.0' ' ' 'M2.0' ' ' 'S14.21' ' ' 'V2.23' ' ' 'MS M1.0' ' ' 'K10.38A' ','K2.0','K2.0' 'P5.0','K2.0' 'P5.0' 'M2.0','K2.0' 'P5.0' 'M2.0' 'S14.21','K2.0' 'P5.0' 'M2.0' 'S14.21' 'V2.23','K2.0' 'P5.0' 'M2.0' 'S14.21' 'V2.23' 'MS M1.0','K2.0' 'P5.0' 'M2.0' 'S14.21' 'V2.23' 'MS M1.0' 'K10.38A', , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'P5.0' ' ' 'M2.0' ' ' 'V2.63' ','K2.0','K2.0' 'P5.0','K2.0' 'P5.0' 'M2.0','K2.0' 'P5.0' 'M2.0' 'V2.63', , , , , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'P5.0' ' ' 'S14.0' ','K2.0','K2.0' 'P5.0','K2.0' 'P5.0' 'S14.0', , , , , , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'P5.0' ' ' 'S3.3' ','K2.0','K2.0' 'P5.0','K2.0' 'P5.0' 'S3.3', , , , , , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'P5.0' ' ' 'S3.3' ' ' 'M2.0' ' ' 'V16.0' ','K2.0','K2.0' 'P5.0','K2.0' 'P5.0' 'S3.3','K2.0' 'P5.0' 'S3.3' 'M2.0','K2.0' 'P5.0' 'S3.3' 'M2.0' 'V16.0', , , , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'P5.0' ' ' 'S4.0' ','K2.0','K2.0' 'P5.0','K2.0' 'P5.0' 'S4.0', , , , , , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'P5.0' ' ' 'V2.10' ','K2.0','K2.0' 'P5.0','K2.0' 'P5.0' 'V2.10', , , , , , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'P5.0' ' ' 'k12.0' ','K2.0','K2.0' 'P5.0','K2.0' 'P5.0' 'k12.0', , , , , , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'S10.4' ' ' 'MS G1.0' ' ' 'V2.0' ' ' 'A2.0' ' ' 'A13.0' ' ' 'N2.21.1' ','K2.0','K2.0' 'S10.4','K2.0' 'S10.4' 'MS G1.0','K2.0' 'S10.4' 'MS G1.0' 'V2.0','K2.0' 'S10.4' 'MS G1.0' 'V2.0' 'A2.0','K2.0' 'S10.4' 'MS G1.0' 'V2.0' 'A2.0' 'A13.0','K2.0' 'S10.4' 'MS G1.0' 'V2.0' 'A2.0' 'A13.0' 'N2.21.1', , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'S13.11' ','K2.0','K2.0' 'S13.11', , , , , , , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'S14.0' ','K2.0','K2.0' 'S14.0', , , , , , , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'S14.0' ' ' 'A12.1' ' ' 'A12.0' ' ' 'S4.0' ' ' 'N4.0' ' ' 'A6.0' ' ' 'G9.0' ','K2.0','K2.0' 'S14.0','K2.0' 'S14.0' 'A12.1','K2.0' 'S14.0' 'A12.1' 'A12.0','K2.0' 'S14.0' 'A12.1' 'A12.0' 'S4.0','K2.0' 'S14.0' 'A12.1' 'A12.0' 'S4.0' 'N4.0','K2.0' 'S14.0' 'A12.1' 'A12.0' 'S4.0' 'N4.0' 'A6.0','K2.0' 'S14.0' 'A12.1' 'A12.0' 'S4.0' 'N4.0' 'A6.0' 'G9.0', , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'S14.0' ' ' 'S14.21' ','K2.0','K2.0' 'S14.0','K2.0' 'S14.0' 'S14.21', , , , , , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'S14.13' ','K2.0','K2.0' 'S14.13', , , , , , , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'S14.21' ','K2.0','K2.0' 'S14.21', , , , , , , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'S14.21' ' ' 'S4.0' ','K2.0','K2.0' 'S14.21','K2.0' 'S14.21' 'S4.0', , , , , , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'S14.21' ' ' 'V2.63' ' ' 'S14.0' ' ' 'M2.0' ','K2.0','K2.0' 'S14.21','K2.0' 'S14.21' 'V2.63','K2.0' 'S14.21' 'V2.63' 'S14.0','K2.0' 'S14.21' 'V2.63' 'S14.0' 'M2.0', , , , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'S14.7' ','K2.0','K2.0' 'S14.7', , , , , , , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'S14.7' ' ' 'k12.0' ','K2.0','K2.0' 'S14.7','K2.0' 'S14.7' 'k12.0', , , , , , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'S16.0' ','K2.0','K2.0' 'S16.0', , , , , , , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'S16.0' ' ' 'N4.0' ' ' 'S16.20.7' ' ' 'A6.0' ' ' 'V2.10' ' ' 'V2.23' ' ' 'V5.1' ' ' 'V11.1' ','K2.0','K2.0' 'S16.0','K2.0' 'S16.0' 'N4.0','K2.0' 'S16.0' 'N4.0' 'S16.20.7','K2.0' 'S16.0' 'N4.0' 'S16.20.7' 'A6.0','K2.0' 'S16.0' 'N4.0' 'S16.20.7' 'A6.0' 'V2.10','K2.0' 'S16.0' 'N4.0' 'S16.20.7' 'A6.0' 'V2.10' 'V2.23','K2.0' 'S16.0' 'N4.0' 'S16.20.7' 'A6.0' 'V2.10' 'V2.23' 'V5.1','K2.0' 'S16.0' 'N4.0' 'S16.20.7' 'A6.0' 'V2.10' 'V2.23' 'V5.1' 'V11.1', , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'S4.0' ' ' 'V2.63' ','K2.0','K2.0' 'S4.0','K2.0' 'S4.0' 'V2.63', , , , , , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'S4.0' ' ' 'V2.77' ','K2.0','K2.0' 'S4.0','K2.0' 'S4.0' 'V2.77', , , , , , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'V2.0' ','K2.0','K2.0' 'V2.0', , , , , , , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'V2.0' ' ' 'MS M1.0' ' ' 'A11.0' ' ' 'N4.13' ','K2.0','K2.0' 'V2.0','K2.0' 'V2.0' 'MS M1.0','K2.0' 'V2.0' 'MS M1.0' 'A11.0','K2.0' 'V2.0' 'MS M1.0' 'A11.0' 'N4.13', , , , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'V2.2' ' ' 'V2.0' ','K2.0','K2.0' 'V2.2','K2.0' 'V2.2' 'V2.0', , , , , , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'V2.2' ' ' 'V2.63' ','K2.0','K2.0' 'V2.2','K2.0' 'V2.2' 'V2.63', , , , , , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'V2.23' ','K2.0','K2.0' 'V2.23', , , , , , , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'V2.23' ' ' 'k12.0' ','K2.0','K2.0' 'V2.23','K2.0' 'V2.23' 'k12.0', , , , , , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'V2.36' ' ' 'A11.17' ' ' 'K10.38A' ','K2.0','K2.0' 'V2.36','K2.0' 'V2.36' 'A11.17','K2.0' 'V2.36' 'A11.17' 'K10.38A', , , , , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'V2.36' ' ' 'V2.63' ','K2.0','K2.0' 'V2.36','K2.0' 'V2.36' 'V2.63', , , , , , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'V2.57' ' ' 'P5.0' ','K2.0','K2.0' 'V2.57','K2.0' 'V2.57' 'P5.0', , , , , , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'V2.63' ','K2.0','K2.0' 'V2.63', , , , , , , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'V2.9' ' ' 'A2.0' ' ' 'V2.63' ','K2.0','K2.0' 'V2.9','K2.0' 'V2.9' 'A2.0','K2.0' 'V2.9' 'A2.0' 'V2.63', , , , , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'Y1' ' ' 'A6.0' ' ' 'A5.0' ' ' 'M10.2' ','K2.0','K2.0' 'Y1','K2.0' 'Y1' 'A6.0','K2.0' 'Y1' 'A6.0' 'A5.0','K2.0' 'Y1' 'A6.0' 'A5.0' 'M10.2', , , , , , , , , , , , , , , , , , , , , , 
K2.0,' 'K2.0' ' ' 'Y1' ' ' 'M2.0' ' ' 'P5.0' ' ' 'V2.2' ','K2.0','K2.0' 'Y1','K2.0' 'Y1' 'M2.0','K2.0' 'Y1' 'M2.0' 'P5.0','K2.0' 'Y1' 'M2.0' 'P5.0' 'V2.2', , , , , , , , , , , , , , , , , , , , , , 
K2.1,' 'K2.1' ' ' 'A3.0' ','K2.1','K2.1' 'A3.0', , , , , , , , , , , , , , , , , , , , , , , , , 
K2.1,' 'K2.1' ' ' 'M10.1' ','K2.1','K2.1' 'M10.1', , , , , , , , , , , , , , , , , , , , , , , , , 
K2.1,' 'K2.1' ' ' 'M2.0' ','K2.1','K2.1' 'M2.0', , , , , , , , , , , , , , , , , , , , , , , , , 
K2.1,' 'K2.1' ' ' 'N2.21.1' ' ' 'S16.0' ','K2.1','K2.1' 'N2.21.1','K2.1' 'N2.21.1' 'S16.0', , , , , , , , , , , , , , , , , , , , , , , , 
K2.1,' 'K2.1' ' ' 'P5.0' ','K2.1','K2.1' 'P5.0', , , , , , , , , , , , , , , , , , , , , , , , , 
K2.1,' 'K2.1' ' ' 'S13.11' ' ' 'V2.63' ' ' 'A11.0' ' ' 'K10.38A' ' ' 'V6.0' ','K2.1','K2.1' 'S13.11','K2.1' 'S13.11' 'V2.63','K2.1' 'S13.11' 'V2.63' 'A11.0','K2.1' 'S13.11' 'V2.63' 'A11.0' 'K10.38A','K2.1' 'S13.11' 'V2.63' 'A11.0' 'K10.38A' 'V6.0', , , , , , , , , , , , , , , , , , , , , 
K2.1,' 'K2.1' ' ' 'S15.32' ','K2.1','K2.1' 'S15.32', , , , , , , , , , , , , , , , , , , , , , , , , 
K2.1,' 'K2.1' ' ' 'S16.0' ','K2.1','K2.1' 'S16.0', , , , , , , , , , , , , , , , , , , , , , , , , 
K2.1,' 'K2.1' ' ' 'S16.0' ' ' 'V2.63' ','K2.1','K2.1' 'S16.0','K2.1' 'S16.0' 'V2.63', , , , , , , , , , , , , , , , , , , , , , , , 
K2.1,' 'K2.1' ' ' 'V1.0' ','K2.1','K2.1' 'V1.0', , , , , , , , , , , , , , , , , , , , , , , , , 
K2.1,' 'K2.1' ' ' 'V2.0' ','K2.1','K2.1' 'V2.0', , , , , , , , , , , , , , , , , , , , , , , , , 
K2.1,' 'K2.1' ' ' 'V2.63' ','K2.1','K2.1' 'V2.63', , , , , , , , , , , , , , , , , , , , , , , , , 
K2.1,' 'K2.1' ' ' 'V2.77' ' ' 'MS G1.0' ','K2.1','K2.1' 'V2.77','K2.1' 'V2.77' 'MS G1.0', , , , , , , , , , , , , , , , , , , , , , , , 
K2.2,' 'K2.2' ' ' 'V2.63' ' ' 'S4.0' ' ' 'N4.0' ','K2.2','K2.2' 'V2.63','K2.2' 'V2.63' 'S4.0','K2.2' 'V2.63' 'S4.0' 'N4.0', , , , , , , , , , , , , , , , , , , , , , , 
K2.5,' 'K2.5' ' ' 'M10.2' ','K2.5','K2.5' 'M10.2', , , , , , , , , , , , , , , , , , , , , , , , , 
K2.5,' 'K2.5' ' ' 'M10.2' ' ' 'K2.1' ' ' 'K2.0' ','K2.5','K2.5' 'M10.2','K2.5' 'M10.2' 'K2.1','K2.5' 'M10.2' 'K2.1' 'K2.0', , , , , , , , , , , , , , , , , , , , , , , 
K2.5,' 'K2.5' ' ' 'O1.2' ' ' 'J1.0' ' ' 'A7.0' ' ' 'K2.0' ' ' 'A1.0' ' ' 'V2.63' ' ' 'A2.0' ' ' 'A7A.0' ' ' 'S3.0' ','K2.5','K2.5' 'O1.2','K2.5' 'O1.2' 'J1.0','K2.5' 'O1.2' 'J1.0' 'A7.0','K2.5' 'O1.2' 'J1.0' 'A7.0' 'K2.0','K2.5' 'O1.2' 'J1.0' 'A7.0' 'K2.0' 'A1.0','K2.5' 'O1.2' 'J1.0' 'A7.0' 'K2.0' 'A1.0' 'V2.63','K2.5' 'O1.2' 'J1.0' 'A7.0' 'K2.0' 'A1.0' 'V2.63' 'A2.0','K2.5' 'O1.2' 'J1.0' 'A7.0' 'K2.0' 'A1.0' 'V2.63' 'A2.0' 'A7A.0','K2.5' 'O1.2' 'J1.0' 'A7.0' 'K2.0' 'A1.0' 'V2.63' 'A2.0' 'A7A.0' 'S3.0', , , , , , , , , , , , , , , , , 
K2.5,' 'K2.5' ' ' 'V2.0' ' ' 'K2.0' ','K2.5','K2.5' 'V2.0','K2.5' 'V2.0' 'K2.0', , , , , , , , , , , , , , , , , , , , , , , , 
K2.5,' 'K2.5' ' ' 'V2.56.0' ' ' 'P2.0' ' ' 'P5.0' ' ' 'V2.0' ','K2.5','K2.5' 'V2.56.0','K2.5' 'V2.56.0' 'P2.0','K2.5' 'V2.56.0' 'P2.0' 'P5.0','K2.5' 'V2.56.0' 'P2.0' 'P5.0' 'V2.0', , , , , , , , , , , , , , , , , , , , , , 
K3.0,' 'K3.0' ' ' 'A2.0' ','K3.0','K3.0' 'A2.0', , , , , , , , , , , , , , , , , , , , , , , , , 
K3.0,' 'K3.0' ' ' 'K9.0' ' ' 'V2.0' ' ' 'V2.63' ','K3.0','K3.0' 'K9.0','K3.0' 'K9.0' 'V2.0','K3.0' 'K9.0' 'V2.0' 'V2.63', , , , , , , , , , , , , , , , , , , , , , , 
K3.0,' 'K3.0' ' ' 'M2.0' ' ' 'MS R1' ' ' 'V2.63' ' ' 'V2.75' ','K3.0','K3.0' 'M2.0','K3.0' 'M2.0' 'MS R1','K3.0' 'M2.0' 'MS R1' 'V2.63','K3.0' 'M2.0' 'MS R1' 'V2.63' 'V2.75', , , , , , , , , , , , , , , , , , , , , , 
K3.0,' 'K3.0' ' ' 'MS M1.0' ' ' 'N2.21.0' ' ' 'P5.0' ' ' 'S2.14' ','K3.0','K3.0' 'MS M1.0','K3.0' 'MS M1.0' 'N2.21.0','K3.0' 'MS M1.0' 'N2.21.0' 'P5.0','K3.0' 'MS M1.0' 'N2.21.0' 'P5.0' 'S2.14', , , , , , , , , , , , , , , , , , , , , , 
K3.0,' 'K3.0' ' ' 'N2.18' ' ' 'V2.23' ' ' 'S16.20.0' ','K3.0','K3.0' 'N2.18','K3.0' 'N2.18' 'V2.23','K3.0' 'N2.18' 'V2.23' 'S16.20.0', , , , , , , , , , , , , , , , , , , , , , , 
K3.0,' 'K3.0' ' ' 'N2.18' ' ' 'k12.0' ' ' 'MS G1.0' ' ' 'V2.63' ','K3.0','K3.0' 'N2.18','K3.0' 'N2.18' 'k12.0','K3.0' 'N2.18' 'k12.0' 'MS G1.0','K3.0' 'N2.18' 'k12.0' 'MS G1.0' 'V2.63', , , , , , , , , , , , , , , , , , , , , , 
K3.0,' 'K3.0' ' ' 'P5.0' ','K3.0','K3.0' 'P5.0', , , , , , , , , , , , , , , , , , , , , , , , , 
K3.0,' 'K3.0' ' ' 'S13.11' ' ' 'V2.63' ','K3.0','K3.0' 'S13.11','K3.0' 'S13.11' 'V2.63', , , , , , , , , , , , , , , , , , , , , , , , 
K3.0,' 'K3.0' ' ' 'S14.0' ','K3.0','K3.0' 'S14.0', , , , , , , , , , , , , , , , , , , , , , , , , 
K3.0,' 'K3.0' ' ' 'S14.15' ' ' 'K9.0' ' ' 'S16.30.26' ','K3.0','K3.0' 'S14.15','K3.0' 'S14.15' 'K9.0','K3.0' 'S14.15' 'K9.0' 'S16.30.26', , , , , , , , , , , , , , , , , , , , , , , 
K3.0,' 'K3.0' ' ' 'S14.21' ','K3.0','K3.0' 'S14.21', , , , , , , , , , , , , , , , , , , , , , , , , 
K3.0,' 'K3.0' ' ' 'S2.0' ' ' 'N4.0' ' ' 'V2.0' ' ' 'N2.21.7' ' ' 'N4.49.2' ' ' 'K2.1' ' ' 'V2.63' ' ' 'N2.21.2' ','K3.0','K3.0' 'S2.0','K3.0' 'S2.0' 'N4.0','K3.0' 'S2.0' 'N4.0' 'V2.0','K3.0' 'S2.0' 'N4.0' 'V2.0' 'N2.21.7','K3.0' 'S2.0' 'N4.0' 'V2.0' 'N2.21.7' 'N4.49.2','K3.0' 'S2.0' 'N4.0' 'V2.0' 'N2.21.7' 'N4.49.2' 'K2.1','K3.0' 'S2.0' 'N4.0' 'V2.0' 'N2.21.7' 'N4.49.2' 'K2.1' 'V2.63','K3.0' 'S2.0' 'N4.0' 'V2.0' 'N2.21.7' 'N4.49.2' 'K2.1' 'V2.63' 'N2.21.2', , , , , , , , , , , , , , , , , , 
K3.0,' 'K3.0' ' ' 'S2.10' ' ' 'V2.63' ' ' 'B3.0' ' ' 'M6.8' ' ' 'A3.0' ','K3.0','K3.0' 'S2.10','K3.0' 'S2.10' 'V2.63','K3.0' 'S2.10' 'V2.63' 'B3.0','K3.0' 'S2.10' 'V2.63' 'B3.0' 'M6.8','K3.0' 'S2.10' 'V2.63' 'B3.0' 'M6.8' 'A3.0', , , , , , , , , , , , , , , , , , , , , 
K3.0,' 'K3.0' ' ' 'V2.23' ','K3.0','K3.0' 'V2.23', , , , , , , , , , , , , , , , , , , , , , , , , 
K3.0,' 'K3.0' ' ' 'V2.23' ' ' 'K2.0' ','K3.0','K3.0' 'V2.23','K3.0' 'V2.23' 'K2.0', , , , , , , , , , , , , , , , , , , , , , , , 
K3.1,' 'K3.1' ' ' 'G13.0' ' ' 'MS R1' ' ' 'A6.0' ' ' 'P5.0' ' ' 'A7.0' ','K3.1','K3.1' 'G13.0','K3.1' 'G13.0' 'MS R1','K3.1' 'G13.0' 'MS R1' 'A6.0','K3.1' 'G13.0' 'MS R1' 'A6.0' 'P5.0','K3.1' 'G13.0' 'MS R1' 'A6.0' 'P5.0' 'A7.0', , , , , , , , , , , , , , , , , , , , , 
K3.1,' 'K3.1' ' ' 'M18.9.2' ' ' 'MS M1.0' ' ' 'V2.63' ','K3.1','K3.1' 'M18.9.2','K3.1' 'M18.9.2' 'MS M1.0','K3.1' 'M18.9.2' 'MS M1.0' 'V2.63', , , , , , , , , , , , , , , , , , , , , , , 
K3.1,' 'K3.1' ' ' 'S3.3' ' ' 'V2.23' ','K3.1','K3.1' 'S3.3','K3.1' 'S3.3' 'V2.23', , , , , , , , , , , , , , , , , , , , , , , , 
K4.0,' 'K4.0' ' ' 'MS G1.0' ' ' 'A6.0' ' ' 'V2.23' ' ' 'N2.18' ' ' 'V2.63' ','K4.0','K4.0' 'MS G1.0','K4.0' 'MS G1.0' 'A6.0','K4.0' 'MS G1.0' 'A6.0' 'V2.23','K4.0' 'MS G1.0' 'A6.0' 'V2.23' 'N2.18','K4.0' 'MS G1.0' 'A6.0' 'V2.23' 'N2.18' 'V2.63', , , , , , , , , , , , , , , , , , , , , 
K4.0,' 'K4.0' ' ' 'S13.19' ' ' 'A6.0' ' ' 'K4.12' ' ' 'V2.10' ' ' 'V2.2' ','K4.0','K4.0' 'S13.19','K4.0' 'S13.19' 'A6.0','K4.0' 'S13.19' 'A6.0' 'K4.12','K4.0' 'S13.19' 'A6.0' 'K4.12' 'V2.10','K4.0' 'S13.19' 'A6.0' 'K4.12' 'V2.10' 'V2.2', , , , , , , , , , , , , , , , , , , , , 
K4.0,' 'K4.0' ' ' 'V2.23' ','K4.0','K4.0' 'V2.23', , , , , , , , , , , , , , , , , , , , , , , , , 
K4.0,' 'K4.0' ' ' 'V2.23' ' ' 'A13.0' ' ' 'B3.0' ' ' 'K4.10' ','K4.0','K4.0' 'V2.23','K4.0' 'V2.23' 'A13.0','K4.0' 'V2.23' 'A13.0' 'B3.0','K4.0' 'V2.23' 'A13.0' 'B3.0' 'K4.10', , , , , , , , , , , , , , , , , , , , , , 
K4.0,' 'K4.0' ' ' 'V2.23' ' ' 'V2.63' ' ' 'V2.10' ' ' 'MS G1.0' ','K4.0','K4.0' 'V2.23','K4.0' 'V2.23' 'V2.63','K4.0' 'V2.23' 'V2.63' 'V2.10','K4.0' 'V2.23' 'V2.63' 'V2.10' 'MS G1.0', , , , , , , , , , , , , , , , , , , , , , 
K4.0,' 'K4.0' ' ' 'V2.56.0' ' ' 'V2.0' ','K4.0','K4.0' 'V2.56.0','K4.0' 'V2.56.0' 'V2.0', , , , , , , , , , , , , , , , , , , , , , , , 
K4.0,' 'K4.0' ' ' 'V2.63' ','K4.0','K4.0' 'V2.63', , , , , , , , , , , , , , , , , , , , , , , , , 
K4.1,' 'K4.1' ' ' 'K4.14' ' ' 'K4.9' ' ' 'S14.24' ' ' 'V2.10' ','K4.1','K4.1' 'K4.14','K4.1' 'K4.14' 'K4.9','K4.1' 'K4.14' 'K4.9' 'S14.24','K4.1' 'K4.14' 'K4.9' 'S14.24' 'V2.10', , , , , , , , , , , , , , , , , , , , , , 
K4.1,' 'K4.1' ' ' 'N2.18' ' ' 'V2.23' ','K4.1','K4.1' 'N2.18','K4.1' 'N2.18' 'V2.23', , , , , , , , , , , , , , , , , , , , , , , , 
K4.1,' 'K4.1' ' ' 'V2.63' ' ' 'K4.21' ','K4.1','K4.1' 'V2.63','K4.1' 'V2.63' 'K4.21', , , , , , , , , , , , , , , , , , , , , , , , 
K4.10,' 'K4.10' ' ' 'M2.0' ' ' 'N2.21.7' ','K4.10','K4.10' 'M2.0','K4.10' 'M2.0' 'N2.21.7', , , , , , , , , , , , , , , , , , , , , , , , 
K4.10,' 'K4.10' ' ' 'M2.0' ' ' 'N4.0' ','K4.10','K4.10' 'M2.0','K4.10' 'M2.0' 'N4.0', , , , , , , , , , , , , , , , , , , , , , , , 
K4.10,' 'K4.10' ' ' 'N4.35' ' ' 'V2.63' ','K4.10','K4.10' 'N4.35','K4.10' 'N4.35' 'V2.63', , , , , , , , , , , , , , , , , , , , , , , , 
K4.10,' 'K4.10' ' ' 'N4.50.9' ' ' 'S18.0' ' ' 'V2.36' ' ' 'V2.63' ','K4.10','K4.10' 'N4.50.9','K4.10' 'N4.50.9' 'S18.0','K4.10' 'N4.50.9' 'S18.0' 'V2.36','K4.10' 'N4.50.9' 'S18.0' 'V2.36' 'V2.63', , , , , , , , , , , , , , , , , , , , , , 
K4.10,' 'K4.10' ' ' 'S14.7' ','K4.10','K4.10' 'S14.7', , , , , , , , , , , , , , , , , , , , , , , , , 
K4.11,' 'K4.11' ' ' 'S14.21' ' ' 'S18.0' ' ' 'V2.0' ','K4.11','K4.11' 'S14.21','K4.11' 'S14.21' 'S18.0','K4.11' 'S14.21' 'S18.0' 'V2.0', , , , , , , , , , , , , , , , , , , , , , , 
K4.11,' 'K4.11' ' ' 'V2.63' ','K4.11','K4.11' 'V2.63', , , , , , , , , , , , , , , , , , , , , , , , , 
K4.12,' 'K4.12' ' ' 'M2.0' ' ' 'K4.10' ','K4.12','K4.12' 'M2.0','K4.12' 'M2.0' 'K4.10', , , , , , , , , , , , , , , , , , , , , , , , 
K4.13,' 'K4.13' ' ' 'S14.21' ','K4.13','K4.13' 'S14.21', , , , , , , , , , , , , , , , , , , , , , , , , 
K4.13,' 'K4.13' ' ' 'k12.0' ' ' 'S16.0' ','K4.13','K4.13' 'k12.0','K4.13' 'k12.0' 'S16.0', , , , , , , , , , , , , , , , , , , , , , , , 
K4.14,' 'K4.14' ' ' 'A3.0' ' ' 'S2.19.1' ' ' 'K4.0' ','K4.14','K4.14' 'A3.0','K4.14' 'A3.0' 'S2.19.1','K4.14' 'A3.0' 'S2.19.1' 'K4.0', , , , , , , , , , , , , , , , , , , , , , , 
K4.14,' 'K4.14' ' ' 'V2.0' ' ' 'B5' ','K4.14','K4.14' 'V2.0','K4.14' 'V2.0' 'B5', , , , , , , , , , , , , , , , , , , , , , , , 
K4.14,' 'K4.14' ' ' 'V2.63' ','K4.14','K4.14' 'V2.63', , , , , , , , , , , , , , , , , , , , , , , , , 
K4.18,' 'K4.18' ' ' 'V2.0' ','K4.18','K4.18' 'V2.0', , , , , , , , , , , , , , , , , , , , , , , , , 
K4.19,' 'K4.19' ' ' 'S14.21' ' ' 'S4.0' ' ' 'K4.0' ' ' 'S13.11' ','K4.19','K4.19' 'S14.21','K4.19' 'S14.21' 'S4.0','K4.19' 'S14.21' 'S4.0' 'K4.0','K4.19' 'S14.21' 'S4.0' 'K4.0' 'S13.11', , , , , , , , , , , , , , , , , , , , , , 
K4.2,' 'K4.2' ' ' 'MS G1.0' ' ' 'K4.0' ' ' 'P5.0' ' ' 'V2.23' ' ' 'J1.0' ' ' 'V1.0' ' ' 'MS R1' ','K4.2','K4.2' 'MS G1.0','K4.2' 'MS G1.0' 'K4.0','K4.2' 'MS G1.0' 'K4.0' 'P5.0','K4.2' 'MS G1.0' 'K4.0' 'P5.0' 'V2.23','K4.2' 'MS G1.0' 'K4.0' 'P5.0' 'V2.23' 'J1.0','K4.2' 'MS G1.0' 'K4.0' 'P5.0' 'V2.23' 'J1.0' 'V1.0','K4.2' 'MS G1.0' 'K4.0' 'P5.0' 'V2.23' 'J1.0' 'V1.0' 'MS R1', , , , , , , , , , , , , , , , , , , 
